LSOA21CD,med_price_dec_21
E01026863,225000.0
E01026864,245000.0
E01026865,186000.0
E01026866,221000.0
E01026867,255000.0
E01026868,230000.0
E01026869,165900.0
E01033434,202500.0
E01033435,265000.0
E01033436,235000.0
E01033437,182000.0
E01033438,175000.0
E01033439,220000.0
E01033440,191500.0
E01033441,205000.0
E01026870,195000.0
E01026871,358750.0
E01026872,327500.0
E01026873,480000.0
E01026874,357500.0
E01026875,404500.0
E01026876,390000.0
E01026877,410000.0
E01026878,325000.0
E01026879,435000.0
E01026880,268750.0
E01026881,330000.0
E01026882,377500.0
E01026883,375000.0
E01026884,295000.0
E01026885,325000.0
E01026886,410000.0
E01026887,285000.0
E01026888,288750.0
E01026889,260000.0
E01026891,210000.0
E01026892,215000.0
E01026893,291000.0
E01026894,315000.0
E01026895,256250.0
E01026896,482500.0
E01026897,375000.0
E01026898,306000.0
E01026899,275000.0
E01026900,249000.0
E01026901,234000.0
E01026902,258000.0
E01026903,265000.0
E01026904,352500.0
E01026905,247000.0
E01026906,311000.0
E01026907,305000.0
E01026908,270000.0
E01026909,241000.0
E01026910,295000.0
E01026911,400000.0
E01026912,299000.0
E01026913,248000.0
E01026914,367995.0
E01026915,284125.0
E01026916,280000.0
E01026917,260000.0
E01026918,258000.0
E01026919,286500.0
E01026920,422500.0
E01026921,255000.0
E01026922,240000.0
E01026924,350000.0
E01026925,220000.0
E01026926,365000.0
E01026927,262500.0
E01026928,362500.0
E01026929,382500.0
E01026930,330000.0
E01026931,251000.0
E01026932,275000.0
E01026933,273000.0
E01026934,267500.0
E01026935,342500.0
E01026936,332200.0
E01026937,422000.0
E01026938,225000.0
E01026939,221000.0
E01026940,255000.0
E01026941,710000.0
E01026942,435500.0
E01026943,352500.0
E01026944,250000.0
E01026945,270000.0
E01026946,240000.0
E01026947,375500.0
E01026948,375000.0
E01033538,216500.0
E01033539,245000.0
E01033540,237000.0
E01033541,226000.0
E01026949,171500.0
E01026950,160000.0
E01026951,155000.0
E01026952,219250.0
E01026953,205000.0
E01026954,155250.0
E01026955,297000.0
E01026956,210000.0
E01026957,138000.0
E01026958,155000.0
E01026959,152500.0
E01026960,147000.0
E01026961,142500.0
E01026962,164000.0
E01026963,217000.0
E01026965,170000.0
E01026966,255000.0
E01026967,185250.0
E01026968,158000.0
E01026969,180000.0
E01026970,187500.0
E01026971,200000.0
E01026972,182500.0
E01026973,170000.0
E01026974,225000.0
E01026975,167000.0
E01026976,173000.0
E01026977,249975.0
E01026978,254995.0
E01026979,397000.0
E01026980,350000.0
E01026981,200000.0
E01026982,175000.0
E01026983,171500.0
E01026984,166500.0
E01026985,201000.0
E01032963,220000.0
E01032964,225000.0
E01032965,244498.0
E01032966,295000.0
E01032967,293998.0
E01026986,224000.0
E01026987,223250.0
E01026988,183500.0
E01026989,195000.0
E01026990,237500.0
E01026991,245000.0
E01026992,196000.0
E01026993,424500.0
E01026994,353000.0
E01026997,355000.0
E01026998,446000.0
E01026999,265100.0
E01027000,260000.0
E01027001,389995.0
E01027002,515000.0
E01027003,277500.0
E01027004,404000.0
E01027005,415000.0
E01027006,380000.0
E01027007,256000.0
E01027008,209950.0
E01027009,167500.0
E01027010,306250.0
E01027011,500000.0
E01027012,220000.0
E01027013,160000.0
E01027014,290000.0
E01027015,310000.0
E01027016,280000.0
E01027017,375000.0
E01027018,357000.0
E01027019,399950.0
E01027020,295000.0
E01027021,435000.0
E01027022,290000.0
E01027023,477500.0
E01027024,287000.0
E01027025,270000.0
E01027026,375000.0
E01027027,417500.0
E01027028,220000.0
E01027029,260000.0
E01027030,465000.0
E01032968,330000.0
E01027031,435000.0
E01027032,500000.0
E01027033,397500.0
E01027034,235000.0
E01027035,230000.0
E01027037,335000.0
E01027038,259995.0
E01027039,189500.0
E01027040,220000.0
E01027041,180500.0
E01027042,250000.0
E01027043,400000.0
E01027044,505000.0
E01027045,425000.0
E01027046,338000.0
E01027047,271000.0
E01027048,370500.0
E01027049,399950.0
E01027050,367000.0
E01027051,209000.0
E01027052,261900.0
E01027053,261250.0
E01027054,216250.0
E01027055,215000.0
E01027056,220000.0
E01027057,281500.0
E01027058,210000.0
E01027059,172000.0
E01027060,160000.0
E01027061,225000.0
E01027062,247000.0
E01027063,340500.0
E01027064,227500.0
E01027065,156000.0
E01027066,386000.0
E01027067,255563.0
E01027068,315000.0
E01027069,184000.0
E01027070,207000.0
E01027071,231000.0
E01027072,187250.0
E01027073,209000.0
E01027074,340000.0
E01027075,240000.0
E01027076,223000.0
E01027077,262948.0
E01027078,440000.0
E01033244,273500.0
E01033245,206250.0
E01027079,197500.0
E01027080,232500.0
E01027081,185000.0
E01027082,148000.0
E01027083,172000.0
E01027084,267500.0
E01027085,250000.0
E01027086,317500.0
E01027087,231000.0
E01027088,260000.0
E01027089,255000.0
E01027090,256950.0
E01027091,204000.0
E01027092,213750.0
E01027094,275000.0
E01027095,199950.0
E01027096,235000.0
E01027097,247000.0
E01027098,226000.0
E01027099,245000.0
E01027100,208750.0
E01027101,248000.0
E01027102,228750.0
E01027103,327500.0
E01027104,149995.0
E01027105,141000.0
E01027106,145000.0
E01027107,225000.0
E01027108,290000.0
E01027109,216250.0
E01027110,130000.0
E01027111,185750.0
E01027112,163000.0
E01027113,220000.0
E01027114,184500.0
E01027115,270000.0
E01027116,260000.0
E01027117,249950.0
E01027119,259000.0
E01027120,262500.0
E01027121,325000.0
E01027122,225000.0
E01027123,237950.0
E01027124,170000.0
E01027125,242500.0
E01027126,193000.0
E01027127,195000.0
E01027128,185000.0
E01027129,425000.0
E01027130,213000.0
E01027131,178750.0
E01032969,236750.0
E01032970,280000.0
E01032971,160000.0
E01032972,242498.0
E01032973,328938.0
E01032974,330000.0
E01027132,190000.0
E01027133,207100.0
E01027134,234500.0
E01027135,290000.0
E01027136,238000.0
E01027137,168900.0
E01027138,270000.0
E01027139,232250.0
E01027140,166000.0
E01027141,320000.0
E01027142,315500.0
E01027143,249998.0
E01027144,288000.0
E01027145,240000.0
E01027146,267500.0
E01027147,200000.0
E01027148,237000.0
E01027149,241250.0
E01027151,170000.0
E01027152,158000.0
E01027153,145000.0
E01027154,161750.0
E01027155,168500.0
E01027156,217500.0
E01027158,188250.0
E01027159,265000.0
E01027160,258000.0
E01027161,200000.0
E01027162,245000.0
E01027163,288750.0
E01027164,262498.0
E01027165,348375.0
E01027166,260000.0
E01027167,315000.0
E01027168,171250.0
E01027169,250000.0
E01027170,199950.0
E01027171,250000.0
E01027172,248000.0
E01027173,221500.0
E01027174,305000.0
E01027175,250000.0
E01027176,236500.0
E01027177,180000.0
E01027178,177500.0
E01027179,240000.0
E01027180,276500.0
E01027181,274000.0
E01027182,240000.0
E01027183,289995.0
E01027184,213750.0
E01027185,227500.0
E01027186,285000.0
E01027187,232000.0
E01027188,191000.0
E01027189,210000.0
E01027190,250000.0
E01027191,220000.0
E01027192,224000.0
E01027193,235000.0
E01027194,265000.0
E01027195,180000.0
E01027196,202000.0
E01027197,192500.0
E01027198,170000.0
E01027199,168000.0
E01027200,185000.0
E01027201,275000.0
E01027202,331250.0
E01027203,410000.0
E01027204,343000.0
E01027205,402000.0
E01027206,414000.0
E01027207,260000.0
E01027208,240000.0
E01027209,237500.0
E01027210,248000.0
E01027211,245000.0
E01027212,235000.0
E01027213,244000.0
E01027214,240000.0
E01027215,262000.0
E01027216,292000.0
E01027217,265000.0
E01027218,315950.0
E01027219,230000.0
E01027220,250000.0
E01027221,247498.0
E01027222,272500.0
E01027223,160000.0
E01027224,177500.0
E01027225,182000.0
E01027226,178000.0
E01027227,160000.0
E01027228,182500.0
E01027229,188000.0
E01027230,181000.0
E01027231,190500.0
E01027232,257950.0
E01027233,200000.0
E01027234,255000.0
E01027235,199975.0
E01027236,232000.0
E01027237,203000.0
E01027238,183750.0
E01027239,238498.0
E01027240,467500.0
E01027241,170000.0
E01027242,186000.0
E01027243,196000.0
E01027244,196000.0
E01027245,230000.0
E01027246,190000.0
E01027247,205000.0
E01027248,185000.0
E01027249,175000.0
E01027250,363748.0
E01027252,230000.0
E01027253,347500.0
E01027254,340000.0
E01027255,320000.0
E01027256,320000.0
E01027257,353500.0
E01027258,325000.0
E01027259,245000.0
E01027260,380000.0
E01032975,283500.0
E01032976,298000.0
E01032977,280000.0
E01032978,106000.0
E01032979,
E01032980,140500.0
E01032981,195500.0
E01027261,415000.0
E01027262,603000.0
E01027263,273000.0
E01027264,260000.0
E01027265,262500.0
E01027266,315000.0
E01027267,289975.0
E01027268,294000.0
E01027269,232500.0
E01027270,314000.0
E01027271,310000.0
E01027272,277000.0
E01027273,369250.0
E01027274,355000.0
E01027275,310000.0
E01027276,370000.0
E01027277,267000.0
E01027279,246250.0
E01027280,360000.0
E01027281,290000.0
E01027282,260000.0
E01027283,411250.0
E01027284,392500.0
E01027285,325000.0
E01027286,330000.0
E01027287,340000.0
E01027288,322500.0
E01027289,370000.0
E01027290,385000.0
E01027291,395000.0
E01027292,322500.0
E01027293,315000.0
E01027294,277500.0
E01027295,369500.0
E01027296,339975.0
E01027297,469500.0
E01027298,359950.0
E01027299,269950.0
E01027300,360000.0
E01027301,262500.0
E01027302,290000.0
E01027303,280000.0
E01027304,432500.0
E01027305,320000.0
E01027306,506750.0
E01027307,385000.0
E01027308,304000.0
E01032982,252000.0
E01032983,332250.0
E01032984,358000.0
E01032985,385000.0
E01027309,225500.0
E01027310,136000.0
E01027311,240000.0
E01027312,228000.0
E01027313,180000.0
E01027314,160000.0
E01027315,240000.0
E01027316,198500.0
E01027317,232500.0
E01027318,164500.0
E01027319,196500.0
E01027320,200000.0
E01027321,276000.0
E01027322,286500.0
E01027323,329995.0
E01027324,275000.0
E01027325,248000.0
E01027326,285295.0
E01027327,184000.0
E01027328,230000.0
E01027329,375000.0
E01027330,200000.0
E01027331,161500.0
E01027332,254950.0
E01027333,293000.0
E01027334,143000.0
E01027335,265000.0
E01027336,215000.0
E01027337,190000.0
E01027338,307500.0
E01027339,148000.0
E01027340,185000.0
E01027341,163750.0
E01027342,188250.0
E01027343,220000.0
E01027344,225000.0
E01027345,268000.0
E01027346,269450.0
E01027347,257500.0
E01027348,271250.0
E01027349,145000.0
E01027350,183000.0
E01027351,218000.0
E01027352,172250.0
E01027353,397000.0
E01027354,251500.0
E01027355,274998.0
E01027555,277500.0
E01027556,252500.0
E01027557,475000.0
E01027558,240000.0
E01027559,180000.0
E01027560,206000.0
E01027561,301000.0
E01027562,505000.0
E01027563,296000.0
E01027564,150000.0
E01027565,199995.0
E01027566,236500.0
E01027567,360000.0
E01027568,253750.0
E01027569,340000.0
E01027570,251000.0
E01027571,320000.0
E01027572,232750.0
E01027573,295000.0
E01027574,282500.0
E01027575,221975.0
E01027576,499995.0
E01027577,235000.0
E01027578,168525.0
E01027579,157000.0
E01027580,176750.0
E01027581,162950.0
E01027582,170000.0
E01027583,186000.0
E01027584,246748.0
E01027585,346000.0
E01027586,265000.0
E01027587,255000.0
E01027588,229248.0
E01027589,245000.0
E01027590,197475.0
E01027591,373750.0
E01027592,340000.0
E01027593,412500.0
E01027594,241500.0
E01027595,320125.0
E01027596,345000.0
E01027597,240000.0
E01027598,182500.0
E01027599,152000.0
E01027600,452500.0
E01027601,450000.0
E01027603,254000.0
E01027604,305000.0
E01027605,175000.0
E01027606,244975.0
E01027607,277500.0
E01027608,173500.0
E01027609,161250.0
E01027610,180000.0
E01027611,235000.0
E01027612,184750.0
E01027613,304000.0
E01027614,280550.0
E01027615,230750.0
E01027616,224250.0
E01027617,420000.0
E01027618,360000.0
E01027619,278750.0
E01027620,225000.0
E01027621,245000.0
E01027622,415000.0
E01027623,255000.0
E01027624,289995.0
E01027625,321475.0
E01027626,315000.0
E01027627,338500.0
E01027628,347500.0
E01027629,180500.0
E01027630,190000.0
E01027631,173500.0
E01027632,251000.0
E01027633,311000.0
E01027634,477500.0
E01027635,363500.0
E01027636,450000.0
E01027637,440000.0
E01033065,220000.0
E01033066,324000.0
E01027638,250000.0
E01027639,241250.0
E01027640,239500.0
E01027641,325000.0
E01027642,487500.0
E01027643,525000.0
E01027644,344000.0
E01027645,263750.0
E01027646,615000.0
E01027647,482875.0
E01027648,280000.0
E01027649,287000.0
E01027650,272500.0
E01027651,233000.0
E01027652,422500.0
E01027653,545000.0
E01027654,440000.0
E01027655,645000.0
E01027656,315000.0
E01027657,225000.0
E01027658,190625.0
E01027659,225000.0
E01027660,440000.0
E01027661,273500.0
E01027662,438375.0
E01027663,271500.0
E01027664,334000.0
E01027665,450000.0
E01027666,303112.0
E01027667,415000.0
E01027668,247500.0
E01027669,259000.0
E01027670,370000.0
E01027671,361000.0
E01027672,395000.0
E01027673,315000.0
E01027674,462500.0
E01027675,380000.0
E01027676,230000.0
E01027677,311250.0
E01027678,197000.0
E01027679,327500.0
E01027680,297500.0
E01027681,385000.0
E01027682,580000.0
E01027683,372475.0
E01027684,575000.0
E01027685,263750.0
E01027686,652500.0
E01027687,357498.0
E01027688,456250.0
E01027689,195000.0
E01027690,228000.0
E01027691,220750.0
E01027692,260260.0
E01027693,374950.0
E01027694,274250.0
E01027695,426500.0
E01027696,446000.0
E01027697,361500.0
E01027698,505005.0
E01027699,625000.0
E01027700,454995.0
E01027701,295000.0
E01027702,276500.0
E01027703,477500.0
E01027704,477500.0
E01027705,195000.0
E01027706,170000.0
E01027707,225000.0
E01027708,240000.0
E01027709,322500.0
E01027710,209500.0
E01027711,180000.0
E01027712,315000.0
E01027713,224500.0
E01027714,345000.0
E01027715,297500.0
E01027716,525995.0
E01027717,344750.0
E01027718,389950.0
E01027719,370000.0
E01027720,206500.0
E01027721,260000.0
E01027722,335000.0
E01027723,188563.0
E01027724,550000.0
E01027725,370000.0
E01027726,225000.0
E01027727,281750.0
E01027728,243500.0
E01027729,189950.0
E01027730,441631.0
E01027731,240000.0
E01027732,506750.0
E01027733,477500.0
E01027734,402500.0
E01027735,600000.0
E01027736,373500.0
E01027737,385000.0
E01027738,204801.0
E01027739,224250.0
E01027740,205000.0
E01027741,235000.0
E01027742,316000.0
E01027743,275000.0
E01027744,317500.0
E01027745,318750.0
E01027746,197250.0
E01027747,217500.0
E01027748,185000.0
E01027749,140000.0
E01027750,163000.0
E01027751,331250.0
E01027752,384950.0
E01027753,263500.0
E01027754,162500.0
E01027756,267500.0
E01027758,355000.0
E01027759,265000.0
E01027760,295075.0
E01027761,259500.0
E01027762,269250.0
E01027763,315000.0
E01027764,312528.0
E01027765,189975.0
E01027766,187000.0
E01027767,231000.0
E01027768,295000.0
E01027769,201975.0
E01027770,215000.0
E01027771,195000.0
E01027772,134000.0
E01027773,335000.0
E01033183,
E01033184,120000.0
E01033185,265000.0
E01033186,257500.0
E01027774,310500.0
E01027775,305000.0
E01027776,377500.0
E01027777,410000.0
E01027778,375000.0
E01027779,312500.0
E01027780,330000.0
E01027781,287000.0
E01027782,313625.0
E01027783,257975.0
E01027784,218000.0
E01027785,227950.0
E01027786,338250.0
E01027787,223750.0
E01027788,218500.0
E01027789,168500.0
E01027790,185000.0
E01027791,239000.0
E01027792,249475.0
E01027793,236000.0
E01027794,235000.0
E01027795,190000.0
E01027796,195000.0
E01027797,372500.0
E01027798,185000.0
E01027799,283500.0
E01027800,342500.0
E01027801,252500.0
E01027802,310000.0
E01027803,290000.0
E01027804,92000.0
E01027805,171000.0
E01027806,85000.0
E01027807,179950.0
E01027808,190000.0
E01027809,165000.0
E01027810,124250.0
E01027811,130750.0
E01027812,115000.0
E01027813,350000.0
E01027814,281250.0
E01027815,225000.0
E01027816,225000.0
E01027817,140000.0
E01027818,148375.0
E01027819,227950.0
E01027820,149950.0
E01027821,313750.0
E01027822,303000.0
E01027823,307500.0
E01027824,255700.0
E01027825,128000.0
E01027826,151250.0
E01027827,165000.0
E01027828,230000.0
E01027829,220000.0
E01027830,177500.0
E01027831,260000.0
E01027832,330000.0
E01027833,162500.0
E01027834,182500.0
E01027835,245000.0
E01027836,237500.0
E01027837,180000.0
E01027838,275000.0
E01027839,209995.0
E01027840,192500.0
E01027841,355000.0
E01027842,192500.0
E01027843,182750.0
E01027844,230000.0
E01027845,197500.0
E01027846,148500.0
E01027847,131000.0
E01027848,195000.0
E01027849,175000.0
E01027850,133000.0
E01027851,162500.0
E01027852,105000.0
E01027853,169250.0
E01027854,103000.0
E01027855,275000.0
E01027856,280000.0
E01027857,450000.0
E01027858,178975.0
E01027859,232475.0
E01027860,232500.0
E01027861,143000.0
E01027862,116750.0
E01027863,205000.0
E01027864,174000.0
E01027865,220000.0
E01027866,231750.0
E01027867,232000.0
E01027868,130000.0
E01027869,148725.0
E01027870,225000.0
E01027871,240000.0
E01027872,145000.0
E01027873,186000.0
E01027874,104000.0
E01027875,472000.0
E01027876,205000.0
E01027877,220000.0
E01027878,146750.0
E01027879,195000.0
E01027880,302500.0
E01027881,209500.0
E01027882,242500.0
E01027883,260000.0
E01027884,165000.0
E01027885,277000.0
E01027886,242500.0
E01027887,235000.0
E01027888,239000.0
E01027889,175000.0
E01027890,250000.0
E01027891,247500.0
E01027892,167500.0
E01027893,243975.0
E01027894,232995.0
E01027895,241000.0
E01027896,290000.0
E01027897,270000.0
E01027898,227000.0
E01027899,367500.0
E01027900,340000.0
E01027901,307500.0
E01027902,257000.0
E01027903,483000.0
E01027904,365000.0
E01027905,174000.0
E01027906,249998.0
E01027907,140000.0
E01027908,121500.0
E01027909,126250.0
E01027910,193500.0
E01027911,173750.0
E01027912,221500.0
E01027913,207500.0
E01027914,235000.0
E01027915,211250.0
E01027916,168000.0
E01027917,310000.0
E01027918,194250.0
E01027919,212500.0
E01027920,312500.0
E01027921,231000.0
E01027922,362500.0
E01027923,239500.0
E01027924,275000.0
E01027925,220000.0
E01027926,190000.0
E01027927,180000.0
E01027928,159000.0
E01027929,200000.0
E01027930,162500.0
E01027931,220500.0
E01027932,145000.0
E01027933,125000.0
E01027934,209250.0
E01027935,173500.0
E01027936,230000.0
E01027937,148500.0
E01027938,227500.0
E01027939,152500.0
E01027940,197500.0
E01027941,203000.0
E01027942,247995.0
E01027943,170000.0
E01027944,195000.0
E01027945,136000.0
E01027946,170000.0
E01027947,195000.0
E01027948,179000.0
E01027949,120000.0
E01027950,165500.0
E01027951,122000.0
E01027952,110000.0
E01027953,214000.0
E01027954,130000.0
E01027955,110000.0
E01027956,149500.0
E01027957,173750.0
E01027958,142500.0
E01027959,214250.0
E01027960,149995.0
E01027961,177500.0
E01027962,160000.0
E01027963,195000.0
E01027964,130000.0
E01027965,122500.0
E01027966,140250.0
E01027967,101500.0
E01027968,216875.0
E01027969,157500.0
E01027970,157000.0
E01027971,170000.0
E01027972,178978.0
E01027973,263000.0
E01027974,127000.0
E01027975,150000.0
E01027976,145750.0
E01027977,120000.0
E01027978,110000.0
E01027979,177000.0
E01027980,140000.0
E01027981,252495.0
E01027982,135000.0
E01027983,90000.0
E01027984,199950.0
E01027985,154000.0
E01027986,129000.0
E01027987,152000.0
E01027988,170000.0
E01027989,177500.0
E01027990,193500.0
E01027991,171000.0
E01027992,185498.0
E01027993,232500.0
E01027994,195000.0
E01027995,173500.0
E01027996,160000.0
E01027997,170000.0
E01027998,135000.0
E01027999,234975.0
E01028000,275000.0
E01028001,105000.0
E01028002,163000.0
E01028003,225995.0
E01028004,213950.0
E01028005,265000.0
E01028006,430000.0
E01028007,291250.0
E01028008,120000.0
E01028009,240500.0
E01028010,325000.0
E01028011,130000.0
E01028012,135000.0
E01028013,200000.0
E01028014,155000.0
E01028015,185000.0
E01028016,166000.0
E01028017,185000.0
E01028018,227500.0
E01028019,140250.0
E01028020,104000.0
E01028021,219500.0
E01028022,160000.0
E01028023,324950.0
E01028024,192750.0
E01028025,119000.0
E01028026,130000.0
E01028027,177995.0
E01028028,189000.0
E01028029,127500.0
E01028030,123500.0
E01028031,192000.0
E01028032,355000.0
E01028033,266477.0
E01028034,285000.0
E01028035,315000.0
E01028036,365099.0
E01028037,216500.0
E01028038,151250.0
E01028039,221000.0
E01028040,197500.0
E01028041,237500.0
E01028042,167000.0
E01028043,146550.0
E01028044,149000.0
E01028045,140000.0
E01028046,125000.0
E01028047,261500.0
E01028048,160000.0
E01028049,156000.0
E01028050,148000.0
E01028051,144000.0
E01028052,210000.0
E01028053,106000.0
E01028054,220000.0
E01028055,100500.0
E01028056,159950.0
E01028057,81000.0
E01028058,275000.0
E01028059,235000.0
E01028060,280000.0
E01028061,177750.0
E01028062,110000.0
E01028063,253750.0
E01028064,118000.0
E01028065,78000.0
E01028066,110000.0
E01028067,115000.0
E01028068,80000.0
E01028069,250000.0
E01028070,370000.0
E01028073,188750.0
E01028074,245000.0
E01028075,182000.0
E01028076,277750.0
E01028077,297500.0
E01028078,210000.0
E01028079,246250.0
E01028080,271498.0
E01028081,180000.0
E01028082,230000.0
E01028083,232625.0
E01028084,340000.0
E01028085,208500.0
E01028086,240000.0
E01028087,349950.0
E01028088,330000.0
E01028089,376750.0
E01028090,301500.0
E01028091,380000.0
E01028092,194000.0
E01028093,202501.0
E01028094,210000.0
E01028095,320000.0
E01028096,265000.0
E01028097,255000.0
E01028098,152500.0
E01028099,219400.0
E01028100,230000.0
E01028101,170000.0
E01028102,164000.0
E01028103,177500.0
E01028104,205000.0
E01028105,180000.0
E01028106,200000.0
E01028107,181000.0
E01028108,195000.0
E01028109,168500.0
E01028110,204995.0
E01028111,191750.0
E01028112,148500.0
E01028113,150000.0
E01028114,174000.0
E01028115,215000.0
E01028116,196000.0
E01028117,262150.0
E01028118,250000.0
E01028119,230000.0
E01028120,267000.0
E01028121,265550.0
E01028122,190000.0
E01028123,268750.0
E01028124,220000.0
E01028125,260000.0
E01028126,170000.0
E01028127,147500.0
E01028128,230000.0
E01028129,220500.0
E01028130,168000.0
E01028131,190000.0
E01028132,192000.0
E01028133,150000.0
E01028134,136250.0
E01028135,301500.0
E01028136,290000.0
E01028137,267550.0
E01028138,219500.0
E01028139,260000.0
E01033412,279000.0
E01033413,155000.0
E01028142,210000.0
E01028143,200000.0
E01028144,154000.0
E01028146,151000.0
E01028147,138250.0
E01028148,275000.0
E01028149,310500.0
E01028150,245000.0
E01028151,272000.0
E01028152,245000.0
E01028153,146500.0
E01028154,177500.0
E01028155,200000.0
E01028156,137000.0
E01028157,239000.0
E01028158,142500.0
E01028159,192500.0
E01028160,178500.0
E01028161,132000.0
E01028162,195000.0
E01028163,220000.0
E01028164,187000.0
E01028165,159500.0
E01028166,161750.0
E01028167,155000.0
E01028168,260000.0
E01028169,317500.0
E01028170,257500.0
E01028171,230000.0
E01028172,260000.0
E01028173,175000.0
E01028174,155000.0
E01028175,200000.0
E01028176,264000.0
E01028177,170000.0
E01028178,330000.0
E01028179,217000.0
E01028180,242500.0
E01028181,172000.0
E01028182,200000.0
E01028183,192500.0
E01028184,267000.0
E01028185,133000.0
E01028186,147000.0
E01028187,135250.0
E01028188,168000.0
E01028189,330000.0
E01028190,220000.0
E01028191,173000.0
E01028192,165500.0
E01028193,250000.0
E01028194,260000.0
E01028195,235000.0
E01028196,292500.0
E01028197,247500.0
E01028198,399950.0
E01028199,316000.0
E01028200,497500.0
E01028201,358750.0
E01028202,215000.0
E01028203,170000.0
E01028204,225000.0
E01028205,255000.0
E01028206,182500.0
E01028207,220000.0
E01028208,190000.0
E01028209,173000.0
E01028210,200000.0
E01028211,200500.0
E01028212,190000.0
E01028213,418000.0
E01028214,270000.0
E01028215,335000.0
E01028216,326250.0
E01028217,296000.0
E01028218,298000.0
E01032622,285000.0
E01028219,210000.0
E01028220,173500.0
E01028222,276000.0
E01028223,183500.0
E01028224,166500.0
E01028225,135000.0
E01028226,85000.0
E01028227,114000.0
E01028228,155000.0
E01028229,165000.0
E01028230,134500.0
E01028231,129500.0
E01028232,180000.0
E01028233,96500.0
E01028234,110000.0
E01028235,169000.0
E01028236,165000.0
E01028237,158000.0
E01028238,135000.0
E01028239,241998.0
E01028240,166750.0
E01028241,208000.0
E01028242,147000.0
E01028243,170000.0
E01028244,135000.0
E01028245,119000.0
E01028246,191500.0
E01028247,95000.0
E01028248,153500.0
E01028249,158500.0
E01028250,155000.0
E01028251,199000.0
E01028252,195000.0
E01028253,192995.0
E01028254,163000.0
E01028255,345000.0
E01028256,136500.0
E01028257,115000.0
E01028258,150250.0
E01028259,172500.0
E01028260,160000.0
E01028261,255000.0
E01028262,175000.0
E01028263,152000.0
E01028264,207500.0
E01028267,213995.0
E01028268,90000.0
E01028269,119995.0
E01028270,175000.0
E01028271,130000.0
E01028272,144000.0
E01028273,142000.0
E01028274,207500.0
E01028275,131000.0
E01028276,99500.0
E01028277,168000.0
E01028278,144500.0
E01028279,155000.0
E01028280,138000.0
E01028281,130000.0
E01028282,175000.0
E01028283,160250.0
E01028284,110000.0
E01033389,158000.0
E01033390,210000.0
E01033391,252500.0
E01033392,178998.0
E01028285,150000.0
E01028286,190000.0
E01028287,192000.0
E01028288,207500.0
E01028289,169500.0
E01028290,180000.0
E01028291,242995.0
E01028292,218000.0
E01028293,172000.0
E01028294,140000.0
E01028295,210000.0
E01028296,159975.0
E01028297,123250.0
E01028298,171000.0
E01028299,149500.0
E01028300,140000.0
E01028301,111500.0
E01028302,145000.0
E01028303,220000.0
E01028304,150000.0
E01028305,142000.0
E01028306,165000.0
E01028307,167000.0
E01028308,247000.0
E01028309,260000.0
E01028310,160000.0
E01028311,137000.0
E01028312,367500.0
E01028313,150000.0
E01028314,207998.0
E01028315,305000.0
E01028316,245000.0
E01028317,302500.0
E01028318,154500.0
E01028319,144000.0
E01028320,130000.0
E01028321,250000.0
E01028322,293250.0
E01028323,160000.0
E01028325,390000.0
E01028326,220000.0
E01028327,309500.0
E01028328,375000.0
E01028329,389000.0
E01028330,312350.0
E01028331,290000.0
E01028332,380500.0
E01028333,202750.0
E01028334,154995.0
E01028335,150000.0
E01028336,425000.0
E01028337,355000.0
E01028338,132500.0
E01028339,146995.0
E01028340,141000.0
E01028341,189000.0
E01028342,120000.0
E01028343,164500.0
E01028344,170000.0
E01028345,338500.0
E01028346,315000.0
E01028347,399500.0
E01028348,366250.0
E01028349,342500.0
E01028350,260000.0
E01028351,590000.0
E01028352,490000.0
E01028353,305000.0
E01033393,223995.0
E01033394,261899.0
E01028354,465000.0
E01028355,367500.0
E01028356,307500.0
E01028357,272500.0
E01028358,254975.0
E01028359,290000.0
E01028360,288248.0
E01028361,232475.0
E01028362,221750.0
E01028363,420000.0
E01028364,330000.0
E01028365,380000.0
E01028366,175000.0
E01028367,285000.0
E01028368,242500.0
E01028369,210500.0
E01028370,196250.0
E01028371,278000.0
E01028372,471500.0
E01028373,383750.0
E01028374,302500.0
E01028375,216000.0
E01028376,388000.0
E01028377,385500.0
E01028378,235000.0
E01028379,330000.0
E01028380,190000.0
E01028381,265000.0
E01028382,252500.0
E01028383,320000.0
E01028384,354000.0
E01028385,422500.0
E01028386,420000.0
E01028387,250000.0
E01028388,310925.0
E01028389,286000.0
E01028390,252500.0
E01028391,375000.0
E01028392,277500.0
E01028393,270000.0
E01028394,256500.0
E01028395,294975.0
E01028396,305000.0
E01028397,262500.0
E01028398,273250.0
E01028399,485000.0
E01028400,525000.0
E01028401,440000.0
E01028402,431525.0
E01028403,432000.0
E01028404,365000.0
E01028405,275000.0
E01028406,290000.0
E01028407,250000.0
E01028408,308000.0
E01028409,350000.0
E01028410,352500.0
E01028411,460000.0
E01028412,410000.0
E01028413,190000.0
E01028414,290000.0
E01028415,302500.0
E01028416,265250.0
E01028417,184000.0
E01028418,319625.0
E01028419,262500.0
E01028420,310000.0
E01028421,528500.0
E01028422,375000.0
E01028423,450000.0
E01028424,407500.0
E01028425,259950.0
E01028426,319245.0
E01028427,223500.0
E01028428,331250.0
E01028429,312500.0
E01028430,260000.0
E01028431,321250.0
E01028432,331000.0
